id,platform_id,platform_name,source_url,title,price_amount,price_currency,location_text,bedrooms,bathrooms,size_value,size_unit,agent_name,agency_name,agency_url,date_posted
118,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/land-for-sale-off-diani-beach-rd-diani-mombasa-2BMDV,1 Acre Plots,1,,,,,,,,Contact Agent+25472*****Whatsapp,,
119,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/2-bedroom-flatapartment-for-sale-kileleshwa-nairobi-5BNSA,2 Bedroom Apartment,2,,,,,,,,Contact Agent011400*****Whatsapp,,
120,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/2-bedroom-flatapartment-for-sale-kindaruma-road-kilimani-nairobi-0BJVB,2 And 3 Bedroom Apartment,2,,,,,,,,Contact Agent011400*****Whatsapp,,
121,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/office-space-commercial-properties-for-rent-karen-nairobi-9BQVN,Commercial Office Space,,,,,,,,,Contact Agent072362*****Whatsapp,,
122,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/office-space-commercial-properties-for-rent-westlands-area-westlands-nairobi-9BNCU,Modern Grade A Office Space (120 Per Sq. Ft),120,,,,,,,,Contact Agent011400*****Whatsapp,,
123,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/2-bedroom-flatapartment-for-sale-southern-bypass-mombasa-road-mombasa-road-nairobi-8BQBP,Furnished 2 Bedroom Modern Apartment,2,,,,,,,,Contact Agent011400*****Whatsapp,,
124,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/office-space-commercial-properties-for-rent-kilimani-nairobi-9BQNW,Premium Grade A Office Space,,,,,,,,,Contact Agent011400*****Whatsapp,,
125,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/flatapartment-for-rent-kileleshwa-nairobi-3BQVM,2 Bedroom Apartment (1290 Sqft),2,,,,,,,,Contact Agent070686*****Whatsapp,,
126,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/flatapartment-for-sale-kileleshwa-nairobi-0BQVM,2 Bedroom Apartment (1173 Sqft),2,,,,,,,,Contact Agent070686*****Whatsapp,,
127,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/office-space-commercial-properties-for-rent-statehouse-road-nairobi-cbd-nairobi-8BJYV,Office Space,,,,,,,,,Contact Agent011400*****Whatsapp,,
128,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/land-for-sale-diani-ukunda-ukunda-kwale-0BLXL,3.1 Acres Of Land,3.1,,,,,,,,Contact Agent+25472*****Whatsapp,,
129,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/3-bedroom-flatapartment-for-rent-kileleshwa-nairobi-9BQBP,Fully Furnished 3 Bedroom Apartment For Long Term Lease,3,,,,,,,,Contact Agent011400*****Whatsapp,,
130,propertypro_ke,PropertyPro Kenya,https://www.propertypro.co.ke/property/flatapartment-for-sale-kileleshwa-nairobi-2BQVL,1 Bedroom Apartment (715 Sqft),1,,,,,,,,Contact Agent070686*****Whatsapp,,
131,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/nairobi-central/59264-private-office-space-for-1-person-in-hq-im-tower,Private Office Space for 1 Person in HQ I&m Tower,34690,KES,,,,,,,,,
132,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/kiambu/thika/59272-private-office-space-for-2-persons-in-hq-zuhura-place,Private Office Space for 2 Persons in HQ Zuhura Place,28261,KES,,,,,,,,,
133,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/karen/55889-private-office-space-for-4-persons,Private Office Space for 4 Persons,77240,KES,,,,,,,,,
134,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/karen/55890-private-office-space-for-5-persons,Private Office Space for 5 Persons,99190,KES,,,,,,,,,
135,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-sale/land/nairobi/karen/64181-5-acre-parcel,5 Acre Parcel,340000000,KES,,,,,,,,,
136,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/55470-private-office-space-for-4-persons,Private Office Space for 4 Persons,103070,KES,,,,,,,,,
137,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/houses/nairobi/karen/64184-furnished-5-bedroom-house,Furnished 5 Bedroom House,650000,KES,,,,,,,,,
138,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/makadara/49948-private-office-space-for-4-persons-in-hq-purple-tower,Private Office Space for 4 Persons in HQ Purple Tower,86435,KES,,,,,,,,,
139,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/50359-private-office-space-for-2-persons,Private Office Space for 2 Persons,38630,KES,,,,,,,,,
140,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-sale/land/mixed-use-land/nairobi/karen/64179-9-acre-land,9 Acre Land,70000000,KES,,,,,,,,,
141,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/kilimani/42716-coworking-space,Coworking Space,20510,KES,,,,,,,,,
142,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42687-private-office-space-for-2-persons,Private Office Space for 2 Persons,61790,KES,,,,,,,,,
143,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42706-private-office-space-for-2-persons,Private Office Space for 2 Persons,48890,KES,,,,,,,,,
144,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42695-private-office-space-for-1-person,Private Office Space for 1 Person,33411,KES,,,,,,,,,
145,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42655-private-office-space-for-2-people,Private Office Space for 2 People,46310,KES,,,,,,,,,
146,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42694-coworking-space-in-regus,Coworking Space in Regus,17544,KES,,,,,,,,,
147,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/55389-private-office-space-for-4-persons-in-hq,Private Office Space for 4 Persons in HQ,66930,KES,,,,,,,,,
148,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/61226-private-office-space-for-4-persons-in-regus-the-convex-riverside,Private Office Space for 4 Persons in Regus the Convex Riverside,92620,KES,,,,,,,,,
149,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/makadara/49945-private-office-space-for-1-person-in-hq-purple-tower,Private Office Space for 1 Person in HQ Purple Tower,28295,KES,,,,,,,,,
150,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-sale/houses/nairobi/karen/64185-5-bedroom-house,5 Bedroom House,200000000,KES,,,,,,,,,
151,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/karen/55887-private-office-space-for-2-persons-in-hq,Private Office Space for 2 Persons in HQ,38630,KES,,,,,,,,,
152,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/mombasa/nyali/47465-private-office-space-for-1-person,Private Office Space for 1 Person,20026,KES,,,,,,,,,
153,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/60447-private-office-space-for-1-person-in-regus-the-convex-riverside,Private Office Space for 1 Person in Regus the Convex Riverside,46310,KES,,,,,,,,,
154,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/54056-private-office-space-for-2-persons-in-hq,Private Office Space for 2 Persons in HQ,30900,KES,,,,,,,,,
155,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42736-tailor-made-dream-offices-for-3-persons,Tailor-Made Dream Offices for 3 Persons,727,USD,,,,,,,,,
156,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/47160-all-inclusive-access-to-professional-office-space-for-2-people,All Inclusive Access to Professional Office Space for 2 People,95160,KES,,,,,,,,,
157,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42698-private-office-space-for-4-people,Private Office Space for 4 People,83592,KES,,,,,,,,,
158,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/thindigua/54618-private-office-space-for-2-persons-in-hq,Private Office Space for 2 Persons in HQ,41200,KES,,,,,,,,,
159,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/makadara/49949-private-office-space-for-5-persons-in-hq-purple-tower,Private Office Space for 5 Persons in HQ Purple Tower,117444,KES,,,,,,,,,
160,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/54057-private-office-space-for-3-persons-in-hq,Private Office Space for 3 Persons in HQ,55300,KES,,,,,,,,,
161,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/54055-private-office-space-for-1-person,Private Office Space for 1 Person,24500,KES,,,,,,,,,
162,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/makadara/49946-private-office-space-for-2-persons-in-hq-purple-tower,Private Office Space for 2 Persons in HQ Purple Tower,37339,KES,,,,,,,,,
163,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/kilimani/42718-private-office-space-for-2-people,Private Office Space for 2 People,47600,KES,,,,,,,,,
164,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/kilimani/47171-private-office-space-for-4-people-in-regus-laiboni-center,Private Office Space for 4 People in Regus Laiboni Center,105520,KES,,,,,,,,,
165,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/lavington/58093-private-office-space-for-1-person,Private Office Space for 1 Person,87560,KES,,,,,,,,,
166,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42737-tailor-made-dream-offices-for-4-persons,Tailor-Made Dream Offices for 4 Persons,106580,KES,,,,,,,,,
167,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/55469-private-office-space-for-3-persons,Private Office Space for 3 Persons,87570,KES,,,,,,,,,
168,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/54058-private-office-space-for-4-persons-in-hq,Private Office Space for 4 Persons in HQ,68200,KES,,,,,,,,,
169,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/55468-private-office-space-for-2-persons,Private Office Space for 2 Persons,51550,KES,,,,,,,,,
170,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/mombasa/nyali/47469-find-office-space-for-5-persons,Find Office Space for 5 Persons,135532,KES,,,,,,,,,
171,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/lavington/59262-private-office-space-for-2-persons-in-hq,Private Office Space for 2 Persons in HQ,87560,KES,,,,,,,,,
172,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/mombasa/nyali/47468-private-office-space-for-4-persons,Private Office Space for 4 Persons,79975,KES,,,,,,,,,
173,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/nairobi-central/55923-private-office-space-for-4-persons,Private Office Space for 4 Persons,79820,KES,,,,,,,,,
174,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/nairobi-central/55901-private-office-space-for-2-persons,Private Office Space for 2 Persons,39910,KES,,,,,,,,,
175,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/50362-private-office-space-for-4-persons,Private Office Space for 4 Persons,77140,KES,,,,,,,,,
176,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42708-private-office-space-for-4-persons,Private Office Space for 4 Persons,97780,KES,,,,,,,,,
177,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/lavington/58109-private-office-space-for-4-persons-in-hq,Private Office Space for 4 Persons in HQ,179120,KES,,,,,,,,,
178,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/kiambu/thika/59274-private-office-space-for-3-persons-in-hq-zuhura-place,Private Office Space for 3 Persons in HQ Zuhura Place,42440,KES,,,,,,,,,
179,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42703-book-a-reserved-coworking-spot-or-hot-desk,Book a Reserved Coworking Spot or Hot Desk,25671,KES,,,,,,,,,
180,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42696-private-office-space-for-2-people,Private Office Space for 2 People,39861,KES,,,,,,,,,
181,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/lavington/42666-private-office-space-for-3-persons,Private Office Space for 3 Persons,73270,KES,,,,,,,,,
182,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/55387-private-office-space-for-2-persons-in-hq,Private Office Space for 2 Persons in HQ,33460,KES,,,,,,,,,
183,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/thindigua/54620-private-office-space-for-4-persons-in-hq,Private Office Space for 4 Persons in HQ,83800,KES,,,,,,,,,
184,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/houses/nairobi/karen/64192-5-bedroom-house,5 Bedroom House,400000,KES,,,,,,,,,
185,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/61224-private-office-space-for-2-persons-in-regus-the-convex-riverside,Private Office Space for 2 Persons in Regus the Convex Riverside,46320,KES,,,,,,,,,
186,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/61223-coworking-space-in-regus-the-convex-riverside,Coworking Space in Regus the Convex Riverside,23090,KES,,,,,,,,,
187,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/westlands/42684-private-office-space-for-1-person,Private Office Space for 1 Person,43730,KES,,,,,,,,,
188,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/embakasi/42672-all-inclusive-access-to-coworking-space,All-Inclusive Access to Coworking Space,229,USD,,,,,,,,,
189,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/kiambu/thika/59275-private-office-space-for-4-persons-in-hq-zuhura-place,Private Office Space for 4 Persons in HQ Zuhura Place,56500,KES,,,,,,,,,
190,kenya_property_centre,Kenya Property Centre,https://kenyapropertycentre.com/for-rent/commercial/offices/nairobi/parklands/55467-private-office-space-for-1-person,Private Office Space for 1 Person,36040,KES,,,,,,,,,
